"filename","x","y","structure","set","new_x","new_y"
"field0359.jpg",1620,2157,"NUCLEUS","train",360,479
"field0359.jpg",1660,2107,"KINETOPLAST","train",369,468
"field0359.jpg",1779,2530,"KINETOPLAST","train",395,562
"field0360.jpg",1749,1995,"KINETOPLAST","train",389,443
"field0360.jpg",1735,2037,"NUCLEUS","train",386,453
"field0360.jpg",2387,1669,"KINETOPLAST","train",530,371
"field0360.jpg",1790,2471,"KINETOPLAST","train",398,549
"field0360.jpg",1759,2510,"NUCLEUS_CELL_BODY","train",391,558
"field0362.jpg",540,1266,"NUCLEUS","train",169,397
"field0362.jpg",585,1292,"KINETOPLAST_CELL_BODY","train",184,405
"field0362.jpg",473,2250,"KINETOPLAST","train",148,706
"field0362.jpg",730,2146,"KINETOPLAST","train",229,673
"field0362.jpg",514,2240,"NUCLEUS_CELL_BODY","train",161,703
"field0362.jpg",779,2145,"NUCLEUS_CELL_BODY","train",244,673
"field0362.jpg",1134,1974,"NUCLEUS_CELL_BODY","train",356,619
"field0362.jpg",1155,1978,"KINETOPLAST","train",362,621
"field0362.jpg",732,2146,"KINETOPLAST","train",230,673
"field0363.jpg",708,2557,"KINETOPLAST","train",157,568
"field0363.jpg",1777,2565,"KINETOPLAST","train",395,570
"field0363.jpg",1861,2604,"NUCLEUS","train",414,579
"field0364.jpg",2290,2639,"NUCLEUS_CELL_BODY","train",509,586
"field0364.jpg",2252,2613,"KINETOPLAST","train",500,581
"field0364.jpg",2182,2407,"KINETOPLAST","train",485,535
"field0365.jpg",1697,2855,"KINETOPLAST","train",377,634
"field0365.jpg",1743,2943,"NUCLEUS","train",387,654
"field0365.jpg",2735,2526,"KINETOPLAST","train",608,561
"field0366.jpg",1352,1595,"KINETOPLAST","train",424,500
"field0366.jpg",1385,1570,"NUCLEUS","train",435,493
"field0366.jpg",1200,2709,"KINETOPLAST","train",376,850
"field0366.jpg",1168,2643,"NUCLEUS","train",366,829
"field0367.jpg",1673,1288,"KINETOPLAST","train",525,404
"field0367.jpg",1630,1333,"NUCLEUS_CELL_BODY","train",511,418
"field0367.jpg",1333,2139,"KINETOPLAST_CELL_BODY","train",418,671
"field0367.jpg",1342,2084,"NUCLEUS_CELL_BODY","train",421,654
"field0367.jpg",498,2190,"T_CRUZI","train",156,687
"field0367.jpg",698,2083,"KINETOPLAST","train",219,653
"field0367.jpg",718,2040,"NUCLEUS_CELL_BODY","train",225,640
"field0368.jpg",1775,2518,"KINETOPLAST","train",394,560
"field0368.jpg",1781,2481,"NUCLEUS","train",396,551
"field0368.jpg",1647,2989,"NUCLEUS","train",366,664
"field0369.jpg",587,1629,"KINETOPLAST","train",130,362
"field0369.jpg",531,2193,"KINETOPLAST","train",118,487
"field0369.jpg",545,2126,"NUCLEUS","train",121,472
"field0369.jpg",1184,2204,"KINETOPLAST","train",263,490
"field0369.jpg",1241,2231,"NUCLEUS","train",276,496
"field0369.jpg",2023,2305,"NUCLEUS_CELL_BODY","train",450,512
"field0369.jpg",1977,2251,"KINETOPLAST_CELL_BODY","train",439,500
"field0369.jpg",1212,3538,"KINETOPLAST","train",269,786
"field0369.jpg",1228,3456,"NUCLEUS_CELL_BODY","train",273,768
"field0369.jpg",2377,3481,"NUCLEUS_CELL_BODY","train",528,774
"field0369.jpg",2339,3389,"KINETOPLAST_CELL_BODY","train",520,753
"field0370.jpg",2205,1560,"KINETOPLAST","train",490,347
"field0370.jpg",2142,1589,"NUCLEUS_CELL_BODY","train",476,353
"field0370.jpg",1030,2504,"KINETOPLAST","train",229,556
"field0370.jpg",976,2546,"NUCLEUS","train",217,566
"field0370.jpg",898,2942,"NUCLEUS","train",200,654
"field0370.jpg",869,2997,"KINETOPLAST","train",193,666
"field0370.jpg",2228,2815,"KINETOPLAST","train",495,626
"field0370.jpg",2104,2997,"KINETOPLAST_CELL_BODY","train",468,666
"field0370.jpg",2280,2816,"NUCLEUS","train",507,626
"field0370.jpg",2065,2959,"NUCLEUS","train",459,658
"field0370.jpg",1236,3363,"KINETOPLAST_CELL_BODY","train",275,747
"field0370.jpg",1718,3630,"KINETOPLAST","train",382,807
"field0370.jpg",1780,3656,"NUCLEUS_CELL_BODY","train",396,812
"field0370.jpg",1222,3440,"NUCLEUS_CELL_BODY","train",272,764
"field0371.jpg",956,2558,"KINETOPLAST","train",212,568
"field0371.jpg",1327,2435,"KINETOPLAST","train",295,541
"field0371.jpg",1350,2470,"NUCLEUS","train",300,549
"field0371.jpg",1003,2525,"NUCLEUS","train",223,561
"field0371.jpg",1853,2657,"KINETOPLAST_CELL_BODY","train",412,590
"field0371.jpg",1794,2623,"NUCLEUS_CELL_BODY","train",399,583
"field0371.jpg",907,3332,"KINETOPLAST","train",202,740
"field0371.jpg",1198,3371,"KINETOPLAST","train",266,749
"field0371.jpg",1141,3435,"NUCLEUS","train",254,763
"field0371.jpg",853,3375,"NUCLEUS_CELL_BODY","train",190,750
"field0372.jpg",1703,2129,"NUCLEUS_CELL_BODY","train",378,473
"field0372.jpg",2178,2048,"NUCLEUS_CELL_BODY","train",484,455
"field0372.jpg",2129,1989,"KINETOPLAST","train",473,442
"field0372.jpg",1670,2188,"KINETOPLAST","train",371,486
"field0372.jpg",1662,1816,"KINETOPLAST","train",369,404
"field0372.jpg",1731,1834,"NUCLEUS","train",385,408
"field0372.jpg",1501,3554,"NUCLEUS","train",334,790
"field0372.jpg",1438,3521,"KINETOPLAST","train",320,782
"field0373.jpg",1349,2351,"KINETOPLAST","train",300,522
"field0373.jpg",1661,2662,"KINETOPLAST","train",369,592
"field0373.jpg",1335,2405,"NUCLEUS","train",297,534
"field0373.jpg",1622,2607,"NUCLEUS_CELL_BODY","train",360,579
"field0373.jpg",2189,3284,"KINETOPLAST","train",486,730
"field0373.jpg",1589,3438,"KINETOPLAST","train",353,764
"field0373.jpg",2161,3363,"NUCLEUS","train",480,747
"field0374.jpg",1811,1701,"NUCLEUS_CELL_BODY","train",402,378
"field0374.jpg",1731,1661,"KINETOPLAST","train",385,369
"field0374.jpg",1494,2396,"KINETOPLAST","train",332,532
"field0374.jpg",1573,2370,"NUCLEUS","train",350,527
"field0375.jpg",1494,893,"T_CRUZI","train",469,280
"field0375.jpg",1120,1160,"KINETOPLAST","train",351,364
"field0375.jpg",1136,1126,"NUCLEUS","train",356,353
"field0375.jpg",1607,1379,"T_CRUZI","train",504,433
"field0375.jpg",552,1054,"KINETOPLAST_CELL_BODY","train",173,331
"field0375.jpg",536,1100,"NUCLEUS_CELL_BODY","train",168,345
"field0375.jpg",150,1699,"NUCLEUS_CELL_BODY","train",47,533
"field0375.jpg",182,1652,"KINETOPLAST","train",57,518
"field0375.jpg",1111,1809,"T_CRUZI","train",349,568
"field0375.jpg",1263,1889,"KINETOPLAST_CELL_BODY","train",396,593
"field0375.jpg",1227,1893,"NUCLEUS_CELL_BODY","train",385,594
"field0375.jpg",1104,2448,"KINETOPLAST","train",346,768
"field0375.jpg",1289,2527,"KINETOPLAST","train",404,793
"field0375.jpg",1329,2518,"NUCLEUS","train",417,790
"field0375.jpg",1108,2414,"NUCLEUS","train",348,757
"field0375.jpg",1687,2500,"NUCLEUS","train",529,784
"field0375.jpg",1732,2544,"KINETOPLAST","train",543,798
"field0376.jpg",1289,1546,"KINETOPLAST","train",404,485
"field0376.jpg",1268,1589,"NUCLEUS_CELL_BODY","train",398,499
"field0376.jpg",559,2489,"KINETOPLAST","train",175,781
"field0376.jpg",549,2444,"NUCLEUS","train",172,767
"field0377.jpg",1070,1758,"NUCLEUS","train",336,552
"field0377.jpg",1083,1725,"KINETOPLAST","train",340,541
"field0377.jpg",1769,1557,"KINETOPLAST","train",555,488
"field0377.jpg",1797,1575,"NUCLEUS","train",564,494
"field0378.jpg",1768,1058,"NUCLEUS","train",555,332
"field0378.jpg",1343,1144,"NUCLEUS_CELL_BODY","train",421,359
"field0378.jpg",1765,1020,"KINETOPLAST","train",554,320
"field0378.jpg",1343,1121,"KINETOPLAST","train",421,352
"field0378.jpg",1053,2061,"KINETOPLAST_CELL_BODY","train",330,647
"field0378.jpg",1072,2089,"NUCLEUS","train",336,655
"field0378.jpg",596,2188,"NUCLEUS_CELL_BODY","train",187,686
"field0379.jpg",600,2503,"KINETOPLAST_CELL_BODY","train",133,556
"field0379.jpg",683,2462,"NUCLEUS_CELL_BODY","train",152,547
"field0379.jpg",2003,2630,"KINETOPLAST_CELL_BODY","train",445,584
"field0379.jpg",1974,2560,"NUCLEUS_CELL_BODY","train",439,569
"field0380.jpg",2938,1880,"KINETOPLAST","train",653,418
"field0380.jpg",1185,2813,"KINETOPLAST","train",263,625
"field0380.jpg",1118,2782,"NUCLEUS","train",248,618
"field0380.jpg",709,3845,"KINETOPLAST_CELL_BODY","train",158,854
"field0380.jpg",754,3893,"NUCLEUS_CELL_BODY","train",168,865
"field0381.jpg",1013,1422,"NUCLEUS_CELL_BODY","train",225,316
"field0381.jpg",950,1391,"KINETOPLAST","train",211,309
"field0381.jpg",1231,1784,"T_CRUZI","train",274,396
"field0381.jpg",1142,2011,"KINETOPLAST","train",254,447
"field0381.jpg",1161,2077,"NUCLEUS","train",258,462
"field0381.jpg",939,2458,"NUCLEUS","train",209,546
"field0381.jpg",980,2422,"KINETOPLAST","train",218,538
"field0381.jpg",2020,2553,"KINETOPLAST","train",449,567
"field0381.jpg",2067,2523,"NUCLEUS","train",459,561
"field0381.jpg",1125,3210,"NUCLEUS","train",250,713
"field0381.jpg",1108,3271,"KINETOPLAST_CELL_BODY","train",246,727
"field0382.jpg",1242,1773,"KINETOPLAST_CELL_BODY","train",390,556
"field0382.jpg",1292,1785,"NUCLEUS_CELL_BODY","train",405,560
"field0382.jpg",1194,1585,"KINETOPLAST","train",375,497
"field0382.jpg",1229,1571,"NUCLEUS","train",386,493
"field0382.jpg",777,1467,"NUCLEUS_CELL_BODY","train",244,460
"field0382.jpg",777,1522,"KINETOPLAST","train",244,477
"field0383.jpg",2269,1380,"KINETOPLAST","train",504,307
"field0383.jpg",2337,1376,"NUCLEUS_CELL_BODY","train",519,306
"field0383.jpg",518,2190,"NUCLEUS_CELL_BODY","train",115,487
"field0383.jpg",469,2198,"KINETOPLAST","train",104,488
"field0383.jpg",1182,2752,"KINETOPLAST","train",263,612
"field0383.jpg",1164,2704,"NUCLEUS_CELL_BODY","train",259,601
"field0383.jpg",1159,3603,"NUCLEUS_CELL_BODY","train",258,801
"field0383.jpg",1072,3604,"KINETOPLAST","train",238,801
"field0384.jpg",759,2215,"KINETOPLAST","train",238,695
"field0384.jpg",801,2223,"NUCLEUS_CELL_BODY","train",251,697
"field0385.jpg",753,1814,"T_CRUZI","train",236,569
"field0385.jpg",838,1728,"KINETOPLAST","train",263,542
"field0385.jpg",790,1741,"KINETOPLAST","train",248,546
"field0385.jpg",968,1745,"KINETOPLAST_CELL_BODY","train",304,547
"field0385.jpg",789,1712,"NUCLEUS_CELL_BODY","train",248,537
"field0385.jpg",978,1782,"NUCLEUS","train",307,559
"field0385.jpg",812,1795,"NUCLEUS_CELL_BODY","train",255,563
"field0386.jpg",922,1364,"KINETOPLAST","train",289,428
"field0386.jpg",911,1421,"NUCLEUS","train",286,446
"field0386.jpg",496,2271,"NUCLEUS_CELL_BODY","train",156,712
"field0386.jpg",509,2208,"KINETOPLAST","train",160,693
"field0387.jpg",173,2014,"KINETOPLAST","train",38,448
"field0387.jpg",219,2063,"NUCLEUS","train",49,458
"field0387.jpg",1109,2363,"NUCLEUS","train",246,525
"field0387.jpg",1174,2357,"KINETOPLAST","train",261,524
"field0388.jpg",733,1477,"KINETOPLAST","train",230,463
"field0388.jpg",710,1426,"NUCLEUS_CELL_BODY","train",223,447
"field0388.jpg",242,1871,"NUCLEUS_CELL_BODY","train",76,587
"field0388.jpg",253,1832,"KINETOPLAST","train",79,575
"field0388.jpg",1690,1476,"KINETOPLAST","train",530,463
"field0388.jpg",1743,1476,"NUCLEUS","train",547,463
"field0389.jpg",1287,1866,"NUCLEUS_CELL_BODY","train",286,415
"field0389.jpg",1356,1908,"KINETOPLAST_CELL_BODY","train",301,424
"field0389.jpg",1703,3228,"KINETOPLAST_CELL_BODY","train",378,717
"field0389.jpg",1774,3218,"NUCLEUS_CELL_BODY","train",394,715
"field0390.jpg",361,2125,"KINETOPLAST","train",113,667
"field0390.jpg",312,2123,"NUCLEUS","train",98,666
"field0390.jpg",830,2635,"NUCLEUS","train",260,827
"field0390.jpg",796,2620,"KINETOPLAST","train",250,822
"field0391.jpg",1679,2000,"KINETOPLAST","train",373,444
"field0391.jpg",1628,2014,"NUCLEUS_CELL_BODY","train",362,448
"field0391.jpg",1883,2546,"KINETOPLAST","train",418,566
"field0391.jpg",1934,2684,"KINETOPLAST","train",430,596
"field0391.jpg",1968,2638,"NUCLEUS","train",437,586
"field0391.jpg",2369,3497,"NUCLEUS_CELL_BODY","train",526,777
"field0391.jpg",2293,3495,"KINETOPLAST","train",510,777
"field0392.jpg",1210,1475,"KINETOPLAST","train",269,328
"field0392.jpg",1236,1520,"NUCLEUS","train",275,338
"field0392.jpg",1330,1874,"KINETOPLAST","train",296,416
"field0392.jpg",1623,2026,"KINETOPLAST","train",361,450
"field0392.jpg",822,2781,"KINETOPLAST","train",183,618
"field0393.jpg",1811,3228,"KINETOPLAST","train",402,717
"field0393.jpg",1526,2917,"KINETOPLAST","train",339,648
"field0393.jpg",1886,3220,"NUCLEUS_CELL_BODY","train",419,716
"field0393.jpg",1487,2890,"NUCLEUS","train",330,642
"field0393.jpg",708,3088,"NUCLEUS","train",157,686
"field0393.jpg",714,3020,"KINETOPLAST","train",159,671
"field0394.jpg",1566,1638,"KINETOPLAST","train",348,364
"field0394.jpg",1580,1687,"NUCLEUS","train",351,375
"field0394.jpg",1359,2775,"NUCLEUS","train",302,617
"field0394.jpg",946,2576,"NUCLEUS","train",210,572
"field0394.jpg",972,2610,"KINETOPLAST","train",216,580
"field0395.jpg",1573,1789,"KINETOPLAST","train",350,398
"field0395.jpg",1627,1770,"NUCLEUS","train",362,393
"field0396.jpg",737,1921,"KINETOPLAST","train",164,427
"field0396.jpg",1929,2704,"KINETOPLAST","train",429,601
"field0396.jpg",1939,2968,"KINETOPLAST","train",431,660
"field0396.jpg",2013,3111,"KINETOPLAST","train",447,691
"field0396.jpg",1887,2709,"NUCLEUS","train",419,602
"field0396.jpg",1978,3036,"NUCLEUS_CELL_BODY","train",440,675
"field0396.jpg",2110,3105,"NUCLEUS_CELL_BODY","train",469,690
"field0397.jpg",265,1165,"KINETOPLAST","train",83,365
"field0397.jpg",224,1152,"NUCLEUS_CELL_BODY","train",70,361
"field0397.jpg",802,1958,"KINETOPLAST","train",252,614
"field0397.jpg",777,1989,"NUCLEUS","train",244,624
"field0398.jpg",1597,2674,"NUCLEUS","train",355,594
"field0398.jpg",1236,3017,"NUCLEUS","train",275,670
"field0398.jpg",1524,2627,"KINETOPLAST","train",339,584
"field0398.jpg",1266,2938,"KINETOPLAST","train",281,653
"field0398.jpg",1065,3504,"KINETOPLAST","train",237,779
"field0398.jpg",1116,3512,"NUCLEUS","train",248,780
"field0399.jpg",2050,2091,"NUCLEUS_CELL_BODY","train",456,465
"field0399.jpg",2109,2071,"KINETOPLAST","train",469,460
"field0399.jpg",2216,3175,"KINETOPLAST","train",492,706
"field0399.jpg",2305,3232,"NUCLEUS","train",512,718
"field0400.jpg",2202,2447,"NUCLEUS","train",489,544
"field0400.jpg",2206,2398,"KINETOPLAST","train",490,533
"field0400.jpg",1366,2350,"KINETOPLAST","train",304,522
"field0400.jpg",1608,2708,"KINETOPLAST","train",357,602
"field0400.jpg",1374,2410,"NUCLEUS","train",305,536
"field0400.jpg",1533,2739,"NUCLEUS_CELL_BODY","train",341,609
"field0401.jpg",1231,1561,"T_CRUZI","train",386,490
"field0401.jpg",1392,1719,"NUCLEUS_CELL_BODY","train",437,539
"field0401.jpg",1403,1750,"KINETOPLAST","train",440,549
"field0401.jpg",2045,1858,"KINETOPLAST","train",642,583
"field0401.jpg",2058,1904,"NUCLEUS","train",646,597
"field0401.jpg",1545,2174,"NUCLEUS","train",485,682
"field0401.jpg",1512,2160,"KINETOPLAST","train",474,678
"field0401.jpg",1040,2460,"KINETOPLAST_CELL_BODY","train",326,772
"field0401.jpg",1013,2538,"NUCLEUS_CELL_BODY","train",318,796
"field0401.jpg",432,2202,"KINETOPLAST","train",136,691
"field0401.jpg",420,2236,"NUCLEUS","train",132,701
"field0403.jpg",1535,1628,"KINETOPLAST","train",341,362
"field0403.jpg",1703,1816,"KINETOPLAST","train",378,404
"field0403.jpg",1467,1610,"NUCLEUS_CELL_BODY","train",326,358
"field0403.jpg",1739,1779,"NUCLEUS","train",386,395
"field0403.jpg",247,2650,"NUCLEUS","train",55,589
"field0403.jpg",220,2586,"KINETOPLAST","train",49,575
"field0403.jpg",1362,2615,"KINETOPLAST","train",303,581
"field0403.jpg",1724,2701,"KINETOPLAST","train",383,600
"field0403.jpg",1684,2707,"KINETOPLAST","train",374,602
"field0403.jpg",1647,2793,"NUCLEUS","train",366,621
"field0403.jpg",1771,2716,"NUCLEUS","train",394,604
"field0403.jpg",1549,3272,"NUCLEUS_CELL_BODY","train",344,727
"field0403.jpg",1059,3510,"NUCLEUS","train",235,780
"field0403.jpg",1490,3266,"KINETOPLAST","train",331,726
"field0403.jpg",1152,3542,"KINETOPLAST","train",256,787
"field0404.jpg",190,2007,"KINETOPLAST","train",60,630
"field0404.jpg",236,2014,"NUCLEUS","train",74,632
"field0404.jpg",658,1784,"NUCLEUS","train",206,560
"field0404.jpg",632,1797,"KINETOPLAST","train",198,564
"field0404.jpg",1017,1872,"KINETOPLAST","train",319,587
"field0404.jpg",1051,1920,"NUCLEUS_CELL_BODY","train",330,602
"field0404.jpg",781,2469,"KINETOPLAST","train",245,775
"field0404.jpg",739,2460,"NUCLEUS","train",232,772
"field0404.jpg",977,2631,"NUCLEUS","train",307,825
"field0404.jpg",942,2600,"KINETOPLAST","train",296,816
"field0405.jpg",1709,2138,"KINETOPLAST","train",380,475
"field0405.jpg",1767,2196,"NUCLEUS","train",393,488
"field0405.jpg",1942,2310,"KINETOPLAST_CELL_BODY","train",432,513
"field0405.jpg",2350,3340,"KINETOPLAST","train",522,742
"field0405.jpg",2047,3503,"KINETOPLAST","train",455,778
"field0405.jpg",2065,3441,"NUCLEUS","train",459,765
"field0405.jpg",2287,3408,"NUCLEUS_CELL_BODY","train",508,757
"field0406.jpg",2741,1948,"KINETOPLAST","train",609,433
"field0406.jpg",2683,1997,"NUCLEUS_CELL_BODY","train",596,444
"field0406.jpg",1858,2573,"KINETOPLAST","train",413,572
"field0406.jpg",1840,2606,"NUCLEUS","train",409,579
"field0406.jpg",637,3669,"NUCLEUS","train",142,815
"field0406.jpg",608,3606,"KINETOPLAST","train",135,801
"field0407.jpg",1122,2364,"KINETOPLAST","train",249,525
"field0407.jpg",1580,2324,"KINETOPLAST_CELL_BODY","train",351,516
"field0407.jpg",1597,2243,"NUCLEUS","train",355,498
"field0407.jpg",1101,2283,"NUCLEUS","train",245,507
"field0407.jpg",2716,2724,"NUCLEUS","train",604,605
"field0407.jpg",2684,2792,"KINETOPLAST","train",596,620
"field0408.jpg",1122,1964,"KINETOPLAST","train",352,616
"field0408.jpg",1550,2019,"KINETOPLAST","train",486,633
"field0408.jpg",1145,2017,"NUCLEUS","train",359,633
"field0408.jpg",1490,1969,"NUCLEUS_CELL_BODY","train",467,618
"field0408.jpg",1305,2523,"KINETOPLAST","train",409,792
"field0408.jpg",1265,2532,"NUCLEUS","train",397,794
"field0409.jpg",1598,886,"NUCLEUS","train",501,278
"field0409.jpg",1611,917,"KINETOPLAST","train",505,288
"field0409.jpg",317,1553,"KINETOPLAST_CELL_BODY","train",99,487
"field0409.jpg",375,1590,"NUCLEUS_CELL_BODY","train",118,499
"field0409.jpg",667,1767,"KINETOPLAST","train",209,554
"field0409.jpg",676,1893,"KINETOPLAST_CELL_BODY","train",212,594
"field0409.jpg",626,1761,"NUCLEUS","train",196,552
"field0409.jpg",718,1914,"NUCLEUS","train",225,600
"field0409.jpg",1105,1708,"NUCLEUS","train",347,536
"field0409.jpg",1138,1699,"KINETOPLAST","train",357,533
"field0410.jpg",881,1273,"KINETOPLAST","train",276,399
"field0410.jpg",882,1237,"NUCLEUS","train",277,388
"field0410.jpg",1225,1481,"KINETOPLAST","train",384,465
"field0410.jpg",1171,1459,"KINETOPLAST","train",367,458
"field0410.jpg",1242,1423,"NUCLEUS_CELL_BODY","train",390,446
"field0410.jpg",1200,1459,"NUCLEUS_CELL_BODY","train",376,458
"field0410.jpg",1924,1538,"KINETOPLAST_CELL_BODY","train",604,483
"field0410.jpg",1931,1499,"NUCLEUS","train",606,470
"field0410.jpg",1072,2120,"T_CRUZI","train",336,665
"field0410.jpg",423,2359,"NUCLEUS_CELL_BODY","train",133,740
"field0410.jpg",454,2332,"KINETOPLAST_CELL_BODY","train",142,732
"field0411.jpg",1455,1588,"KINETOPLAST_CELL_BODY","train",456,498
"field0411.jpg",1506,1573,"NUCLEUS_CELL_BODY","train",472,493
"field0411.jpg",535,1835,"NUCLEUS_CELL_BODY","train",168,576
"field0411.jpg",484,1810,"KINETOPLAST","train",152,568
"field0412.jpg",755,1529,"KINETOPLAST","train",168,340
"field0412.jpg",1000,2069,"KINETOPLAST","train",222,460
"field0412.jpg",714,1558,"NUCLEUS","train",159,346
"field0412.jpg",1086,2028,"NUCLEUS_CELL_BODY","train",241,451
"field0412.jpg",283,2397,"NUCLEUS","train",63,533
"field0412.jpg",249,2462,"KINETOPLAST","train",55,547
"field0412.jpg",755,2649,"KINETOPLAST","train",168,589
"field0412.jpg",727,2600,"NUCLEUS","train",162,578
"field0412.jpg",1390,3115,"NUCLEUS","train",309,692
"field0412.jpg",1314,3075,"KINETOPLAST","train",292,683
"field0412.jpg",2511,2032,"KINETOPLAST","train",558,452
"field0412.jpg",2380,2100,"KINETOPLAST","train",529,467
"field0412.jpg",2473,1972,"NUCLEUS","train",550,438
"field0412.jpg",2347,2163,"NUCLEUS_CELL_BODY","train",522,481
"field0413.jpg",1220,876,"KINETOPLAST","train",383,275
"field0413.jpg",1215,921,"NUCLEUS","train",381,289
"field0413.jpg",433,1496,"NUCLEUS_CELL_BODY","train",136,469
"field0413.jpg",465,1514,"KINETOPLAST_CELL_BODY","train",146,475
"field0413.jpg",1223,1776,"KINETOPLAST","train",384,557
"field0413.jpg",1211,1706,"NUCLEUS_CELL_BODY","train",380,535
"field0413.jpg",881,2149,"NUCLEUS_CELL_BODY","train",276,674
"field0413.jpg",910,2080,"KINETOPLAST","train",285,653
"field0414.jpg",1196,2627,"KINETOPLAST","train",266,584
"field0414.jpg",1725,2972,"KINETOPLAST","train",383,660
"field0414.jpg",1266,2583,"NUCLEUS","train",281,574
"field0414.jpg",1807,3020,"NUCLEUS_CELL_BODY","train",402,671
"field0415.jpg",1208,1178,"KINETOPLAST","train",379,370
"field0415.jpg",1167,1148,"NUCLEUS","train",366,360
"field0415.jpg",1296,1259,"T_CRUZI","train",407,395
"field0415.jpg",1819,1539,"KINETOPLAST","train",571,483
"field0415.jpg",1860,1552,"NUCLEUS_CELL_BODY","train",584,487
"field0415.jpg",830,2514,"KINETOPLAST","train",260,789
"field0415.jpg",801,2509,"NUCLEUS","train",251,787
"field0416.jpg",1427,1378,"NUCLEUS","train",448,432
"field0416.jpg",1475,1389,"KINETOPLAST","train",463,436
"field0416.jpg",812,1622,"T_CRUZI","train",255,509
"field0416.jpg",1084,1783,"NUCLEUS_CELL_BODY","train",340,559
"field0416.jpg",1121,1823,"KINETOPLAST","train",352,572
"field0417.jpg",1178,1266,"NUCLEUS_CELL_BODY","train",370,397
"field0417.jpg",1188,1313,"KINETOPLAST","train",373,412
"field0417.jpg",575,1986,"KINETOPLAST","train",180,623
"field0417.jpg",581,1928,"NUCLEUS","train",182,605
"field0417.jpg",1159,2235,"NUCLEUS","train",364,701
"field0417.jpg",1158,2269,"KINETOPLAST","train",363,712
"field0418.jpg",1108,1551,"KINETOPLAST","train",348,487
"field0418.jpg",1079,1576,"NUCLEUS","train",339,494
"field0418.jpg",1539,1831,"NUCLEUS_CELL_BODY","train",483,574
"field0418.jpg",1556,1887,"KINETOPLAST_CELL_BODY","train",488,592
"field0418.jpg",183,2328,"KINETOPLAST","train",57,730
"field0418.jpg",158,2351,"NUCLEUS","train",50,738
"field0419.jpg",913,2172,"NUCLEUS","train",203,483
"field0419.jpg",865,2174,"KINETOPLAST","train",192,483
"field0419.jpg",1216,2529,"KINETOPLAST","train",270,562
"field0419.jpg",1295,2501,"NUCLEUS","train",288,556
"field0419.jpg",2117,2262,"NUCLEUS","train",470,503
"field0419.jpg",2065,2232,"KINETOPLAST","train",459,496
"field0419.jpg",2561,2440,"NUCLEUS","train",569,542
"field0419.jpg",2602,2418,"KINETOPLAST","train",578,537
"field0419.jpg",881,2832,"KINETOPLAST","train",196,629
"field0419.jpg",869,2761,"NUCLEUS_CELL_BODY","train",193,614
"field0420.jpg",1442,2547,"NUCLEUS","train",320,566
"field0420.jpg",1427,2628,"KINETOPLAST","train",317,584
"field0421.jpg",833,2664,"NUCLEUS_CELL_BODY","train",185,592
"field0421.jpg",829,2603,"KINETOPLAST","train",184,578
"field0421.jpg",934,2288,"KINETOPLAST","train",208,508
"field0421.jpg",958,2352,"NUCLEUS","train",213,523
"field0421.jpg",1100,2564,"NUCLEUS","train",244,570
"field0421.jpg",1143,2536,"KINETOPLAST_CELL_BODY","train",254,564
"field0421.jpg",1935,2068,"KINETOPLAST","train",430,460
"field0421.jpg",1746,2374,"KINETOPLAST","train",388,528
"field0421.jpg",1513,2433,"KINETOPLAST","train",336,541
"field0421.jpg",1927,2114,"NUCLEUS","train",428,470
"field0421.jpg",1730,2334,"NUCLEUS","train",384,519
"field0421.jpg",1560,2437,"NUCLEUS_CELL_BODY","train",347,542
"field0421.jpg",1311,3137,"KINETOPLAST_CELL_BODY","train",291,697
"field0421.jpg",1445,3082,"NUCLEUS","train",321,685
"field0421.jpg",1383,3175,"NUCLEUS","train",307,706
"field0421.jpg",1465,3146,"KINETOPLAST","train",326,699
"field0421.jpg",1558,3556,"KINETOPLAST","train",346,790
"field0421.jpg",1556,3503,"NUCLEUS","train",346,778
"field0422.jpg",1087,1821,"KINETOPLAST_CELL_BODY","train",242,405
"field0422.jpg",1123,1889,"NUCLEUS","train",250,420
"field0422.jpg",920,2186,"NUCLEUS","train",204,486
"field0422.jpg",929,2241,"KINETOPLAST","train",206,498
"field0422.jpg",1473,3171,"KINETOPLAST","train",327,705
"field0422.jpg",1433,3119,"NUCLEUS","train",318,693
"field0422.jpg",730,3532,"NUCLEUS_CELL_BODY","train",162,785
"field0422.jpg",659,3568,"KINETOPLAST","train",146,793
"field0423.jpg",614,2430,"KINETOPLAST","train",136,540
"field0423.jpg",644,2382,"NUCLEUS","train",143,529
"field0423.jpg",875,3032,"NUCLEUS","train",194,674
"field0423.jpg",631,2977,"KINETOPLAST","train",140,662
"field0423.jpg",873,2943,"KINETOPLAST","train",194,654
"field0423.jpg",2421,2604,"KINETOPLAST","train",538,579
"field0423.jpg",2449,2544,"NUCLEUS","train",544,565
"field0424.jpg",958,2848,"KINETOPLAST","train",213,633
"field0424.jpg",992,2777,"NUCLEUS_CELL_BODY","train",220,617
"field0424.jpg",1835,3668,"KINETOPLAST","train",408,815
"field0425.jpg",1786,1205,"KINETOPLAST","train",560,378
"field0425.jpg",1763,1158,"NUCLEUS_CELL_BODY","train",553,363
"field0425.jpg",792,1444,"KINETOPLAST","train",248,453
"field0425.jpg",738,1411,"NUCLEUS","train",232,443
"field0425.jpg",406,1690,"NUCLEUS","train",127,530
"field0425.jpg",425,1656,"KINETOPLAST","train",133,520
